Sentence,Sequence
"[u'i', u'ca', u'nt', u'believe', u'HP', u'put', u'this', u'out', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'In', u'November', u'my', u'computer', u'messed', u'up', u'entirely', u'and', u'would', u""n't"", u'power', u'on', u'after', u'intalling', u'a', u'Windows', u'update', u',', u'I', u'had', u'to', u'have', u'my', u'HD', u'flashed', u'and', u'lost', u'EVERYTHING', u'on', u'it', u',', u'including', u'my', u'school', u'assignments', u'and', u'irriplaceable', u'pictures', u'that', u'were', u'only', u'in', u'digital', u'format', u'and', u'several', u'other', u'things', u',', u'when', u'this', u'update', u'was', u'installed', u'for', u'some', u'reason', u'I', u'was', u'unable', u'to', u'roll', u'back', u'the', u'drivers', u'and', u'everything', u'to', u'an', u'earlier', u'working', u'condition', u'because', u'when', u'the', u'update', u'was', u'installed', u'it', u'deleted', u'my', u'history', u'.']","[5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'without', u'a', u'big', u""ol'"", u'clunky', u'machine', u'in', u'my', u'backpack', u',', u'I', u'feel', u'like', u'I', u'can', u'do', u'programming', u'homework', u'anywhere', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'can', u'have', u'both', u'OSX', u'and', u'Windows', u'XP', u'running', u'at', u'the', u'same', u'time', u'!']","[5, 5, 5, 5, 1, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"[u'I', u'tell', u'everyone', u'that', u'I', u'know', u',', u'friends', u',', u'family', u'and', u'enemies', u'this', u'is', u'the', u'absolute', u'worst', u'computer', u'i', u'have', u'ever', u'used', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'Overall', u':', u'Poor', u',', u'Features', u':', u'Average', u',', u'Performance', u':', u'Poor', u',', u'Battery', u'Life', u':', u'Excellent', u',', u'Price', u'-', u'Value', u':', u'Poor']","[5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 1, 2, 5, 5, 5, 1, 5, 1, 5, 5]"
"[u'Otherwise', u',', u'I', u'love', u'it', u'!']","[5, 5, 5, 5, 5, 5]"
"[u'Having', u'someone', u'give', u'you', u'a', u'quick', u'tour', u'of', u'how', u'to', u""'s"", u'is', u'the', u'best', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'recently', u'converted', u'back', u'to', u'a', u'mac', u'and', u'I', u'could', u""n't"", u'be', u'happier', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Microsoft', u'seems', u'to', u'be', u'unable', u'to', u'keep', u'up', u'with', u'repairs', u'for', u'the', u'multitude', u'of', u'windows', u'problems', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"[u'At', u'16', u'months', u'it', u'started', u'shutting', u'off', u'after', u'only', u'5', u'or', u'10', u'minutes', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'  ', u'They', u'basically', u'told', u'me', u'that', u'the', u'machine', u'would', u'be', u'problem', u'free', u'now', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'paid', u'about', u'18000', u'for', u'this', u'laptop', u'because', u'of', u'all', u'the', u'bells', u'and', u'whistles', u'and', u'it', u'kept', u'crapping', u'out', u'on', u'me', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'graphics', u'are', u'stunning', u'.']","[5, 1, 5, 3, 5]"
"[u'(', u'I', u'found', u'a', u'2', u'GB', u'stick', u'for', u'a', u'bit', u'under', u'$', u'50', u')', u'Nice', u'and', u'portable', u'and', u'definitely', u'a', u'decent', u'enough', u'system', u'to', u'keep', u'you', u'entertained', u'while', u'sitting', u'in', u'the', u'airplane', u'for', u'a', u'couple', u'of', u'hours', u',', u'or', u'at', u'the', u'hotel', u'taking', u'care', u'of', u'some', u'last', u'minute', u'details', u'and', u'documents', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'after', u'much', u'effort', u'and', u'10', u'days', u'ASUS', u'replaced', u'itThe', u'WiFi', u'is', u'very', u'weak', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'You', u'can', u'call', u'HP', u'and', u'they', u'want', u'you', u'to', u'buy', u'more', u'software', u'to', u'fix', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"[u'It', u'has', u'been', u'plagued', u'with', u'problems', u'since', u'the', u'day', u'i', u'turned', u'it', u'on', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'this', u'computer', u'is', u'a', u'little', u'more', u'expensive', u'than', u'any', u'pc', u'but', u'it', u'will', u'last', u'you', u'longer', u'and', u'it', u'worth', u'every', u'penny', u'.']","[5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5]"
"[u'It', u'is', u'easy', u'to', u'navigate', u'and', u'update', u'programs', u'.']","[5, 5, 3, 5, 5, 5, 1, 2, 5]"
"[u'The', u'laptop', u'is', u'gorgeous', u'.']","[5, 5, 5, 3, 5]"
"[u'It', u""'s"", u'more', u'expensive', u'but', u'well', u'worth', u'it', u'in', u'the', u'long', u'run', u'.']","[5, 5, 3, 4, 5, 3, 4, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'m"", u'making', u'the', u'switch', u'and', u'finding', u'that', u'my', u'biggest', u'problem', u'is', u'trying', u'to', u'do', u'things', u'the', u""'"", u'old', u""'"", u'way', u'-', u'and', u'Apple', u'does', u',', u'indeed', u',', u'have', u'the', u'better', u'idea', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'ve"", u'had', u'hp', u'desktop', u'for', u'over', u'4', u'yrs', u'now', u'and', u'not', u'one', u'days', u'goes', u'by', u'that', u'i', u'do', u""n't"", u'regret', u'buying', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'HP', u'did', u""n't"", u'fix', u'it', u'.']","[5, 5, 5, 5, 5, 5]"
"[u',', u'Applications', u'respond', u'immediately', u'(', u'not', u'like', u'the', u'tired', u'MS', u'applications', u')', u'.']","[5, 1, 3, 4, 5, 5, 5, 5, 3, 1, 2, 5, 5]"
"[u'All', u'in', u'all', u',', u'a', u'very', u'disappointing', u'experience', u'except', u'that', u'I', u'learned', u'how', u'good', u'the', u'Geek', u'Squad', u'is', u'and', u'also', u'Customer', u'Service', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'Now', u',', u'I', u'guess', u',', u'I', u""'ll"", u'have', u'to', u'unload', u'my', u'M6809', u'on', u'some', u'poor', u',', u'hapless', u'soul', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'only', u'drawback', u'for', u'me', u'is', u'how', u'dirty', u'the', u'screen', u'gets', u',', u'and', u'rather', u'quickly', u'too', u'.']","[5, 5, 3, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'laptop', u'is', u'very', u'lightweight', u',', u'can', u'easily', u'carry', u'around', u'in', u'a', u'knapsack', u'full', u'of', u'text', u'books', u'and', u'it', u'barely', u'adds', u'any', u'weight', u'.']","[5, 5, 5, 5, 3, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'Seems', u'to', u'slow', u'down', u'occassionally', u'but', u'can', u'run', u'many', u'applications', u'(', u'ie', u'Internet', u'tabs', u',', u'programs', u',', u'etc', u')', u'simultaneously', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"[u'  ', u'The', u'problems', u'started', u'with', u'just', u'the', u'screen', u'freezing', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'Taking', u'it', u'anywhere', u'was', u'a', u'pain', u'!']","[5, 5, 5, 5, 5, 3, 5]"
"[u'I', u'also', u'did', u'not', u'like', u'the', u'loud', u'noises', u'it', u'made', u'or', u'how', u'the', u'bottom', u'of', u'the', u'computer', u'would', u'get', u'really', u'hot', u'.']","[5, 5, 5, 3, 4, 5, 3, 1, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 3, 5]"
"[u'I', u'had', u'in', u'the', u'past', u'a', u'Dell', u'laptop', u'and', u'they', u'sent', u'me', u'the', u'items', u'it', u'needed', u'or', u'they', u'sent', u'a', u'repair', u'technician', u'to', u'my', u'house', u'to', u'fix', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'previously', u'owned', u'a', u'Toshiba', u'and', u'it', u'only', u'lasted', u'about', u'2', u'years', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'ca', u""n't"", u'imagine', u'my', u'life', u'without', u'it', u'anymore', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'defective', u'software', u'.']","[3, 1, 5]"
"[u'This', u'computer', u'was', u'so', u'challenging', u'to', u'carry', u'and', u'handle', u'.']","[5, 5, 5, 5, 3, 5, 1, 5, 1, 5]"
"[u'Cords', u'coming', u'out', u'the', u'right', u'for', u'power', u'plus', u'cords', u'coming', u'out', u'front', u'for', u'headphones', u'/', u'mic', u'plus', u'network', u'connection', u'on', u'left', u'make', u'for', u'a', u'very', u'messy', u'setup', u'with', u'cords', u'going', u'every', u'direction', u'.']","[1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 1, 5, 1, 5, 5, 5, 5]"
"[u'Unless', u'you', u'want', u'to', u'be', u'inconvenienced', u'with', u'a', u'non', u'working', u'power', u'supply', u'which', u'you', u'ca', u""n't"", u'find', u'a', u'replacement', u'for', u'because', u'they', u'made', u'the', u'attachment', u'so', u'small', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'much', u'faster', u'than', u'my', u'desktop', u'which', u'is', u'a', u'Core2', u'Quad', u'running', u'at', u'2.83', u'GHz', u'.']","[5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'good', u'to', u'know', u'that', u'I', u'can', u'mobilize', u'without', u'having', u'to', u'worry', u'about', u'the', u'battery', u'life', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 4, 5, 1, 2, 5]"
"[u'I', u'baby', u'my', u'electronics', u'so', u'I', u'know', u'for', u'a', u'fact', u'it', u'was', u'defective', u'and', u'not', u'anything', u'that', u'I', u'did', u'to', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'screen', u'is', u'nice', u',', u'side', u'view', u'angles', u'are', u'pretty', u'good', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'The', u'fact', u'that', u'the', u'screen', u'reacts', u'to', u'the', u'lighting', u'around', u'you', u'is', u'an', u'added', u'luxury', u'-', u'when', u'you', u'are', u'working', u'around', u'others', u'in', u'dark', u'areas', u'and', u'want', u'privacy', u'or', u'do', u""n't"", u'want', u'to', u'bother', u'them', u'with', u'bright', u'lighting', u',', u'it', u'is', u'very', u'convenient', u'to', u'have', u'a', u'darker', u',', u'softer', u'lit', u'screen', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'3', u'weeks', u'went', u'by', u'and', u'the', u'computer', u'keeps', u'crashing', u'and', u'will', u'not', u'open', u'any', u'applications', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5]"
"[u'Not', u'to', u'mention', u'sometimes', u'the', u'whole', u'charger', u'unit', u'will', u'decide', u'not', u'to', u'work', u'entirely', u'.']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 4, 4, 4, 5]"
"[u'Looks', u'nice', u',', u'but', u'has', u'a', u'horribly', u'cheap', u'feel', u'.']","[5, 3, 5, 5, 5, 5, 3, 4, 1, 5]"
"[u'I', u'would', u'recommend', u'not', u'buying', u'this', u'product', u'.']","[5, 5, 3, 4, 5, 5, 5, 5]"
"[u'its', u'more', u'like', u'a', u'snail', u'crawl', u'.']","[5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'other', u'computers', u'that', u'get', u'strong', u'signals', u'that', u'do', u""n't"", u'drop', u'in', u'places', u'that', u'this', u'""', u'net""book', u'loses', u'its', u'signal', u'.']","[5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5]"
"[u'The', u'feel', u'of', u'this', u'is', u'better', u'than', u'the', u'Toshiba', u',', u'too', u'.']","[5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'I', u'would', u'recommend', u'this', u'laptop', u'to', u'anyone', u'looking', u'to', u'get', u'a', u'new', u'laptop', u'who', u'is', u'willing', u'to', u'spend', u'a', u'little', u'more', u'money', u'to', u'get', u'great', u'quality', u'!']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"[u'I', u'upgraded', u'the', u'memory', u'and', u'replaced', u'the', u'base', u'Windows', u'7', u'Starter', u'to', u'Win', u'7', u'Home', u',', u'and', u'it', u'runs', u'just', u'fine', u'.']","[5, 5, 5, 1, 5, 5, 5, 5, 1, 2, 2, 5, 1, 2, 2, 5, 5, 5, 1, 5, 3, 5]"
"[u'I', u'am', u'not', u'sure', u'if', u'it', u'was', u'the', u'drive', u'itself', u',', u'however', u';']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"[u'So', u'I', u'called', u',', u'AGAIN', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'Also', u',', u'one', u'of', u'the', u'users', u'mentioned', u'how', u'the', u'edges', u'on', u'the', u'macbook', u'is', u'sharp', u',', u'if', u'you', u'have', u'money', u'to', u'spend', u'on', u'one', u'of', u'the', u'incase', u'shells', u',', u'it', u'does', u""n't"", u'seem', u'to', u'be', u'a', u'problem', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'easy', u'to', u'use', u',', u'its', u'keyboard', u'easily', u'accommodates', u'large', u'hands', u',', u'and', u'its', u'weight', u'is', u'fantasic', u'.']","[5, 5, 3, 5, 5, 5, 5, 1, 3, 4, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'Called', u'Acer', u'many', u'times', u',', u'they', u'want', u'me', u'to', u'pay', u'the', u'shipping', u'to', u'ship', u'it', u'to', u'their', u'repair', u'center', u'-', u'I', u'was', u'very', u'disappointed', u'since', u'it', u'is', u'a', u'brand', u'new', u'computer', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'was', u'constantly', u'having', u'to', u'roll', u'back', u'the', u'computer', u'after', u'doing', u'updates', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Stay', u'away', u'from', u'Envy', u'.']","[5, 5, 5, 5, 5]"
"[u'-got', u'it', u'back', u'3', u'months', u'later']","[5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'had', u'to', u'send', u'in', u'my', u'laptop', u'three', u'times', u'to', u'get', u'it', u'fixed', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'When', u'I', u'turned', u'it', u'on', u',', u'nothing', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'should', u'have', u'checked', u'this', u'before', u'I', u'installed', u'my', u'applications', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'The', u'battery', u'is', u'really', u'long', u'.']","[5, 1, 5, 5, 3, 5]"
"[u'Anyway', u',', u'in', u'early', u'July', u'of', u'this', u'year', u',', u'the', u'DVD', u'burner', u'stopped', u'working', u',', u'and', u'the', u'computer', u'stared', u'having', u'issues', u'with', u'power', u'supply', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5]"
"[u'Had', u'some', u'trouble', u'finding', u'a', u'case', u'that', u'it', u'would', u'fit', u'in', u'.']","[5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'The', u'17', u'in', u'Macbook', u'Pro', u'has', u'been', u'a', u'wonderful', u'addition', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'This', u'computer', u'that', u'I', u'have', u'has', u'had', u'issues', u'with', u'the', u'keyboard', u'where', u'it', u'lost', u'half', u'the', u'keyboard', u'functions', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 1, 2, 5]"
"[u'1st', u'time', u'they', u'got', u'it', u'working', u'the', u'next', u'5', u'month', u'they', u'had', u'me', u'send', u'it', u'in', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Comes', u'with', u'iMovie', u';']","[5, 5, 1, 5]"
"[u'I', u'just', u'love', u'my', u'Mac', u'!']","[5, 5, 3, 5, 5, 5]"
"[u'I', u'can', u'not', u'even', u'read', u'what', u'I', u'am', u'writing', u'half', u'of', u'the', u'time', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'MACS', u'ARE', u'AMAZING', u'!', u'!', u'!']","[5, 5, 5, 5, 5, 5]"
"[u'My', u'hp', u'G60', u'-', u'244dx', u'died', u'after', u'only', u'16', u'months', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'freeze', u'all', u'the', u'time', u'.']","[5, 3, 5, 5, 5, 5]"
"[u'this', u'one', u',', u'in', u'my', u'opinion', u',', u'might', u'be', u'a', u'lemon', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'book', u'is', u'useless', u'.']","[5, 5, 5, 3, 5]"
"[u'COMPUTER', u'HAS', u'BEEN', u'AT', u'SERVICE', u'FACILITY', u'MORE', u'THAN', u'IN', u'MY', u'HANDS', u'.']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"[u'This', u'laptop', u'is', u'very', u'large', u'and', u'barely', u'fits', u'in', u'any', u'carrying', u'cases', u'.']","[5, 5, 5, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5]"
"[u'When', u'I', u'called', u'Sony', u'the', u'Customer', u'Service', u'was', u'Great', u'.']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
"[u'even', u'though', u'I', u'had', u'the', u'receipt', u'in', u'front', u'of', u'me', u'proving', u'it', u'still', u'had', u'2', u'months', u'left', u'on', u'the', u'warranty', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'I', u'sent', u'it', u'to', u'them', u'to', u'fix', u'in', u'perfect', u'condition', u'but', u'for', u'what', u'was', u'wrong', u'with', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'a', u'much', u'more', u'streamlined', u'system', u'for', u'adding', u'programs', u',', u'using', u'the', u'internet', u',', u'and', u'doing', u'other', u'things', u'everyone', u'does', u'on', u'a', u'computer', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'My', u'computer', u'froze', u'on', u'several', u'occasion', u',', u'had', u'buttons', u'that', u'randomely', u'would', u'fall', u'off', u'and', u'even', u'had', u'moments', u'when', u'the', u'computer', u'would', u'refuse', u'to', u'turn', u'on', u'at', u'all', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Not', u'even', u'safe', u'mode', u'boots', u'.']","[5, 5, 1, 2, 5, 5]"
"[u'Which', u'was', u'way', u'too', u'much', u'money', u'.']","[5, 5, 5, 3, 4, 5, 5]"
"[u'To', u'those', u'thinking', u'about', u'switching', u',', u'do', u'it', u'and', u'do', u'not', u'look', u'back', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'an', u'over', u'-', u'sized', u',', u'18-inch', u'laptop', u'.']","[5, 5, 5, 3, 4, 4, 5, 1, 5, 5]"
"[u'I', u'had', u'to', u'pay', u'$', u'100', u'for', u'a', u'universal', u'charger', u'for', u'this', u'cheap', u'$', u'300', u'laptop', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'powerpoint', u'opened', u'seamlessly', u'in', u'the', u'apple', u'and', u'the', u'mac', u'hooked', u'up', u'to', u'the', u'projector', u'so', u'easily', u'it', u'was', u'almost', u'scary', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'1.You', u'can', u'not', u'change', u'your', u'desktop', u'background', u'(', u'window', u""'s"", u'7', u'starter', u'does', u'NOT', u'support', u'that', u'function', u')', u'.']","[5, 5, 5, 5, 5, 1, 2, 5, 1, 2, 2, 2, 5, 5, 5, 5, 1, 5, 5]"
"[u'Took', u'me', u'11', u'hours', u',', u'3', u'trips', u'to', u'different', u'FedEx', u'offices', u',', u'and', u'brutal', u'conversations', u'with', u'14', u'of', u'the', u'worse', u'IT', u'support', u'technicians', u'in', u'the', u'world', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5]"
"[u'Then', u'after', u'4', u'or', u'so', u'months', u'the', u'charger', u'stopped', u'working', u'so', u'I', u'was', u'forced', u'to', u'go', u'out', u'and', u'buy', u'new', u'hardware', u'just', u'to', u'keep', u'this', u'computer', u'running', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'One', u'year', u'of', u'trying', u'to', u'fix', u'the', u'computer', u'by', u'myself', u',', u'with', u'help', u'of', u'friends', u',', u'and', u'even', u'help', u'from', u'computer', u'experts', u'I', u'have', u'given', u'up', u'on', u'trying', u'to', u'fix', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'As', u'usual', u'at', u'customer', u'service', u'center', u',', u'she', u'asked', u'me', u'to', u'hold', u'for', u'a', u'moment', u'while', u'she', u'went', u'to', u'the', u'back', u'-', u'office', u'and', u'compare', u'it', u'with', u'other', u'same', u'model', u'netbooks', u'and', u'discussed', u'it', u'with', u'her', u'colleague', u'(', u'I', u'could', u'see', u'them', u')', u'.']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'screen', u'gets', u'smeary', u'and', u'dusty', u'very', u'quickly', u'and', u'it', u""'s"", u'very', u'noticeable', u'.']","[5, 1, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'It', u'all', u'just', u'makes', u'sense', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'2', u')', u'Blue', u'screen', u'first', u'month']","[5, 5, 5, 5, 5, 5]"
"[u'I', u'love', u'it', u'so', u'much', u'.']","[5, 3, 5, 5, 5, 5]"
"[u'I', u'got', u'it', u'for', u'Christmas', u',', u'and', u'I', u'was', u'so', u'excited', u'to', u'set', u'it', u'up', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'Strengths', u':', u'Well', u'-', u'shaped', u'Weaknesses', u':', u'A', u'bad', u'videocard', u'!']","[5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5]"
"[u'You', u'ca', u""n't"", u'even', u'get', u'a', u'satellite', u'card', u'which', u'is', u'why', u'I', u'bought', u'to', u'begin', u'with', u'.']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'use', u'it', u'now', u'more', u'than', u'I', u'even', u'thought', u'I', u'would', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
